date,time,username,tweet,likes_count
2020-05-02,00:15:53,ryanfieldabc,The best part of quarantine?   Catching up with old friends.   A little “Fox Sports Live” reunion tonight on Zoom. #The1ForFun  https://t.co/NwT55O60GE,51
2020-05-01,20:48:30,polina_marinova,Peak quarantine  https://t.co/LqnIkoa2pL,134
2020-05-01,18:25:48,patrickhinds,PSA: The Quarantine-5 O’clock-Tylenol-handful is meant to be washed down with bourbon. You’re Welcome.,279
2020-04-30,21:04:31,drtsion,"Injecting lungs with Lysol will kill but an investment in healthcare &amp; healthcare professionals will save.   My first quarantine birthday, I thought I was prepared it, but the reality struck harder!  Thankful for another day on earth   @bobhoffmd    12",137
2020-04-30,18:56:19,kattimpf,Sincerely Kat - Quarantine Edition on Instagram Live in four minutes!,201
2020-04-29,18:31:35,aanavee,"(went for a walk) You are valid. Your anxiety is valid. Your feelings are valid. Every single human life* is VALID.  *regardless of skin color, gender, identity, age, religion, socio-economic status, immigration status etc.  &amp; NO- you don’t have to come out of quarantine with abs  https://t.co/tfz6wnDujh",228
2020-04-29,13:51:35,vikkie,"Good Boy Migo is ready for quarantine to be over so he can chase birds and kiss babies again, but he respects social distancing. Stay home for Migo.  https://t.co/dImxzHnBlb",157
2020-04-28,20:37:54,disco_infern0,"other people during quarantine: check out this 5 course Italian inspired dinner I prepared from scratch  me: 3 glasses of Sauvignon balance, a bowl of fruit, &amp; random cheese counts as dinner right?",410
2020-04-28,14:00:19,jeanettehayes,"I just saw brad troemel in the background of a party scene on an episode of gallery girls from 2012, this quarantine has gone too far",90
2020-04-27,22:19:02,goldenpolaroid,Natural girls after removing their box braids once quarantine is over  https://t.co/eQMMTGTrEp,355
2020-04-27,21:07:53,jimgaffigan,Thanks @wayne_potrue for capturing how all parents feel during this time of quarantine.  #quarantinelife #dinnerwiththegaffigans  https://t.co/2OgigZVugL,221
2020-04-26,21:29:37,krisplashed,Can we have dirty ESPN for good? Can that be the one silver lining of this quarantine please?,92
2020-04-26,20:32:07,swopes,I am at the stage of quarantine where I am buying things? And I don’t know why?,65
2020-04-26,19:49:33,kattimpf,My boyfriend and I haven’t really fought during quarantine but I just now remembered that in September he pressured me into getting rid of my bike because “I will never need to ride it” and I finally have somewhere to channel my anger!,1379
2020-04-26,10:26:23,largebarstool,Started this limited series with small business owners who are adapting to quarantine and making it work... Mind Your Business.  https://t.co/iSozzsqlsH,83
2020-04-22,20:13:26,aatishtaseer,My vote for the most elaborate ruse to evade quarantine goes to — wait for it — Arnab Goswami.,353
2020-04-22,14:14:25,maggieserota,Day 1 of quarantine v. Day 40  https://t.co/h1PyYaWsYL,6707
2020-04-21,18:38:59,kattimpf,Happy Tuesday! Doing another Sincerely Kat - Quarantine Edition on Instagram Live at 7pmEST!   Join the party!,266
2020-04-21,09:11:06,largebarstool,QUESTION: Do you know any small biz owners that are adapting in quarantine?  Want to create content focusing on places that are ‘making it work’ in a tough environment by tweaking their original biz plans.    Developing a platform to share novel ideas &amp; promote good people.  https://t.co/CiMCPWuuKY,108
2020-04-21,06:27:02,jamienotis,Last weekend my in laws had planned on throwing me a sprinkle to celebrate our baby boy🎉Of course it was called off bc we’re all in quarantine so my hubby put together a little “party” for just the 3 of us to celebrate our new addition😭 https://t.co/aVrjXcZNs0 @DougHehner #mafs  https://t.co/ArHA8kUNIR,420
2020-04-20,19:51:07,marklevinenyc,"In order to contain this virus, and to begin reopening the economy, these are the steps: Test ==&gt; Isolate ==&gt; Trace ==&gt; Quarantine.  But if we can't test, we have no way to know who we should be isolating, tracing and quarantining. Without testing this whole plan falls apart.",86
2020-04-20,19:34:01,polina_marinova,I think we’ve officially entered the quarantine insanity phase...@APompliano  https://t.co/kKq1GMjHOx,645
2020-04-19,10:02:01,aronczyk,"Quarantine, Day 35  Instead of watching baseball we discovered what’s inside a baseball. This is how we entertain ourselves now.  https://t.co/47Eao86wGR",60
2020-04-19,08:38:12,mhbertino,First thing I’m doing post-quarantine.,88
2020-04-19,00:14:57,thenickydoll,"Alright, quarantine made me do it: rewatching this CLASSIC ♥️  https://t.co/UBOHcTwMum",193
2020-04-18,23:32:39,maggieserota,Day 30-??? of quarantine  https://t.co/2va9GUeGWV,253
2020-04-18,23:22:01,danz_cm,Me during quarantine.  https://t.co/o8EDlAMZgb,148
2020-04-18,17:22:42,sentencebender,"My quarantine science fiction novella - like ""Story of Your Life,"" but instead of telling my daughter how the arrival of aliens led to her conception, I'm telling my sentient (messianic, malevolent) sourdough starter how a global pandemic precipitated its coming-to-be.",228
2020-04-18,16:51:39,themoon112,"Unwanted opinion about wifi: Yes you beat X (Insert player) but you're playing a less version of them. Take the win and go about your day. Once quarantine is over hopefully you'll get a legitimate chance to prove yourself at National/International event against them, Periodt.",295
2020-04-17,14:59:47,maggieserota,Day 1 of quarantine v Day 30 of quarantine  https://t.co/nzAYJi1QTp,89
2020-04-16,14:11:06,complexsneakers,.@KylieJenner making it through quarantine with Diors on her feet  https://t.co/tSNS8M2TL2,4110
2020-04-16,11:23:35,toddcarey,Walking in Memphis - Quarantine Edition. Full Vid here:  https://t.co/YDidVR6jQG  When you can’t jam in person....⁣⁣ ⁣⁣⁣⁣ The incredible guys in my band @FlashFloodWrng on Vox &amp; percussion and @RoccoOftheSnow on Piano &amp; BVS ⁣  #QuarantineLife #StayHome #StayAtHome  https://t.co/fB7EAGZ2xq,124
2020-04-14,14:19:55,glennemartin,"Harlem quarantine workout. You can do the time, or you can let the time do you. You decide.✌🏽  https://t.co/MMg1LhVzqS",66
2020-04-14,14:17:58,thenickydoll,Poor is the man whose pleasures depend on the permission of another 💋  I would have loved to pay hommage to the one and only @madonna last Friday.  Photography shot before quarantine by Steven Menendez  Necklace « Prettier » available on my website. Link in bio.  https://t.co/4o8avfY65y,1797
2020-04-14,11:15:13,isaacfitzgerald,Quarantine babe. 🖤✨  https://t.co/l5P9ImIj0F,84
2020-04-13,22:14:36,rakeshsatyal,Every day of quarantine I’m like “Today is the day I start exercising........my right to eat a new type of snack”,74
2020-04-13,18:30:03,yosoymichael,Quarantine had the girls ready to SHOP!,518
2020-04-13,15:46:14,aliwatkins,"...i have been been trying to get kellan, lifetime city dog, into quarantine hiking and friends according to this picture  he is *profoundly* unimpressed  https://t.co/bKo2FHLpTr",1301
2020-04-13,12:01:07,marissa,Everyone should spend 16 quarantine minutes on This is Water. Stunning.  @farnamstreet @ShaneAParrish    https://t.co/nMnXUxvp9G,165
2020-04-12,02:09:14,dblackgh,True talks ! The DM’s be on fire this quarantine period  https://t.co/gE99i5bDxb,1959
2020-04-11,16:40:14,nypdpsa8,Thank you to all our 311 callers ☎️ alerting us to an unruly neighbor who decided to blast music past an unreasonable level while you practiced social-distancing and quarantine.  Those speakers are with us now 🔈 so you can all relax at home💪🏾  https://t.co/V0Az0sysOZ,144
2020-04-10,23:04:36,charlybliss,"It was somewhere between night breakfast and my third panic shower that I realized, maybe I could be using this time in quarantine to better myself?",203
2020-04-10,14:53:31,jimgaffigan,And this concludes my Good Friday quarantine meltdown about our incompetent federal government.  Be safe.  I love you,6898
2020-04-10,14:36:59,emmaladyrose,Inject Netflix reality dating shows right into my veins during quarantine,137
2020-04-09,22:58:53,natalia13reagan,Quarantine day “fuck if I know”: I briefly lit my pants on fire trying to smoke a poorly rolled joint.,122
2020-04-09,22:42:59,disco_infern0,I imagine Martha Stewart’s jail stint felt exactly like this quarantine,504
2020-04-09,11:41:13,complexsneakers,What sneakerheads do in quarantine   📸: styleisaweapon/Ig  https://t.co/yvm8kPaz2Q,5737
2020-04-09,11:26:00,jusaire,"Coronavirus has forced recording studios to shut down, yet @youngthug @RoddyRicch and @YbnCordae have recorded dozens of songs under quarantine.  My latest for @levelmag asks: Can recording studios survive a pandemic?  https://t.co/TvEBq7b3eJ",494
2020-04-08,16:35:29,slimmyslim94,New Yorkers think quarantine means chill with people you know,308
2020-04-08,11:04:25,atlanticrecords,.@BrunoMars got the whole neighborhood out here with the vibes🕺🏻🎵 Quarantining done right 🙏   @Complex #BrunoMars #Quarantine  https://t.co/EmfdHNYl2s,468
2020-04-07,23:25:41,aaronjmate,"If this were Russia, it’d be a national scandal. Schiff &amp; Maddow would be calling on us to break quarantine to march on Washington. But it’s our friendly apartheid regime Israel, so expect the usual silence:",1267
2020-04-07,21:14:25,aaronjmate,"Add this documentary to your quarantine list. It’s a vital historical account of the cynical, deceptive, murderous US regime change playbook.",112
2020-04-07,17:16:48,nicolehe,it’s been so great to have been able to keep up with powerlifting during quarantine  https://t.co/GtuF6CTc1N,76
2020-04-07,15:32:05,complexsneakers,Day ‘who even knows’ of quarantine. Which Travis are you today? 👑🔥  https://t.co/odAq28tRlM,1067
2020-04-07,12:13:21,glennemartin,Bet you didn’t know I did ballet. Quarantine therapy.  https://t.co/Y3NKZufDJc,49
2020-04-06,21:06:10,angelababicz,"I promise as soon as this quarantine is over, every time someone asks me to go out I’m going to make every excuse not to and still stay home",722
2020-04-06,16:18:05,marcrebillet,Quarantine vibe check.  https://t.co/UC10OaHhYL,2675
2020-04-06,13:14:09,complexsneakers,You can only have three of these to help you get through quarantine. What are they? 🤔  https://t.co/MHyTYvRSkb,5740
2020-04-06,12:27:47,slimmyslim94,Quarantine munchies is going to make me look like this again 😭  https://t.co/pOI0uod1F9,294
2020-04-06,10:32:39,rakeshsatyal,During quarantine don’t even THINK about touching the plums in the icebox without my explicit permission,76
2020-04-06,00:52:08,_maxwell_,it’s pretty bad in NYC LOVE and GOD to anyone experiencing loss fear and anger on this SUNDAY  NYC is under quarantine this is the best i can do for now • LOVE YOU ALL 📲 @voteyourfuture  @cdcgov  @a_million_masks  @muszemedia @cassadylocke  @soundcloud    https://t.co/f6xIZGiwq4  https://t.co/gTHYqoJGaW,210
2020-04-05,10:34:21,tylekurner,"self-quarantine day 26: my iPhone’s weekly screen time report just shrugged and said “i give up, man”",1986
2020-04-05,08:17:18,rafat,Words/phrases we have never really used before but are now new normal for us: — Social Distancing — Flatten the curve — Comorbidities — Immunocompromised — Patient Zero — Contact Tracing — Community Spread — Self quarantine — Lockdown — Presumed positive — PPE — Coronavirus More?,64
2020-04-04,22:16:15,tennysontv,Think I’ll just watch that #BoneyardMatch over and over until the quarantine life is over #Wrestlemania36,126
2020-04-04,20:32:58,rakeshsatyal,Everyone who’s like “I can’t wait to see who writes the perfect quarantine novel” it’s already been written  https://t.co/aR1Kzsr5R3,1651
2020-04-04,14:11:01,angelababicz,Has anyone noticed that since the quarantine started you’ve been having vivid dreams that you remember in detail? Or is it just me,2071
